Serial No,Cement_kg_m3,Fly_Ash_kg_m3,GGBS_kg_m3,metakolin_kg_m3,TCM,Water_kg_m3,water/TCM,Sand_kg_m3,AGE,Compressive_Strength_MPa,admixture,Coarse aggregate,SCMContent,Binder,WBRatio,AggregateToBinder,AdmixtureToBinder
4475,337.39,0.0,433.78,192.79,963.96,148.55,0.154,951.94,28,131.56,36.82,0.0,626.5699999999999,963.9599999999999,0.15410390472633723,0.9875306029295823,0.03819660566828499
4476,249.29,84.94,130.97,41.82,507.02,155.07,0.306,748.13,28,64.159,6.99,1152.13,257.73,507.02,0.3058459232377421,3.747899491144334,0.013786438404796656
4477,199.09,82.95,49.77,0.0,331.81,146.84,0.443,728.46,3,14.11,2.95,1187.89,132.72,331.81,0.4425424188541635,5.775443778065761,0.008890630179922246
4478,223.61,94.99,97.94,12.19,428.74,156.75,0.366,769.61,7,45.688,5.45,1184.65,205.12,428.73,0.3656147225526555,4.558253446224897,0.012711963240267767
4479,258.38,83.2,157.61,55.46,554.65,172.86,0.312,774.72,14,74.718,8.47,1086.32,296.27,554.65,0.31165599927882454,3.3553412061660506,0.01527089155323177
4480,259.35,82.29,172.9,61.79,576.32,162.54,0.282,744.58,28,83.61,11.85,1046.55,316.98,576.33,0.2820259226484826,3.107820172470633,0.020561136848680443
4481,336.34,0.0,377.57,178.48,892.38,158.28,0.177,984.57,3,52.29,29.45,18.78,556.05,892.3899999999999,0.17736639809948568,1.1243402548213226,0.03300126626250855
4482,203.09,84.62,50.77,0.0,338.48,153.81,0.454,749.32,7,24.839,2.24,1194.97,135.39000000000001,338.48,0.45441385015362795,5.7441798629165675,0.006617820846135666
4483,216.11,95.67,70.91,0.0,382.7,163.04,0.426,717.52,14,36.768,3.13,1226.85,166.57999999999998,382.69,0.4260367399200397,5.080796467114374,0.008178943792625884
4484,349.95,0.0,449.93,199.97,999.85,147.98,0.148,1086.45,28,138.82,35.05,0.0,649.9,999.8499999999999,0.14800220033004952,1.0866129919487926,0.03505525828874331
4485,202.18,84.24,50.54,0.0,336.97,156.8,0.465,798.94,3,19.478,1.96,1197.25,134.78,336.96000000000004,0.46533713200379867,5.924115622032288,0.005816714150047483
4486,218.37,97.82,75.09,0.0,391.28,175.48,0.448,733.14,7,36.73,3.2,1215.76,172.91,391.28,0.4484767941116336,4.980832140666531,0.008178286648947047
4487,247.03,84.65,129.15,40.75,501.57,156.15,0.311,714.62,14,62.071,6.22,1131.66,254.55,501.58000000000004,0.3113162406794529,3.6809282666773,0.01240081342956258
4488,280.56,57.77,193.4,96.2,627.93,138.35,0.22,779.17,28,101.6,13.98,944.1,347.37,627.9300000000001,0.2203271065246126,2.7443664102686602,0.02226362811141369
4489,195.55,81.48,48.89,0.0,325.92,138.55,0.425,755.95,3,19.15,2.15,1225.11,130.37,325.92,0.42510432007854687,6.078362788414334,0.006596710849288168
4490,217.5,95.97,86.33,5.31,405.11,157.73,0.389,763.95,7,42.62,3.49,1228.0,187.61,405.11,0.3893510404581471,4.917059564069018,0.008614944089259707
4491,257.18,85.95,137.32,45.55,526.0,152.86,0.291,719.6,14,65.531,7.67,1142.1,268.82,526.0,0.29060836501901144,3.5393536121673,0.014581749049429658
4492,275.26,61.09,183.63,91.8,611.78,133.14,0.218,849.75,28,100.03,14.07,977.47,336.52,611.78,0.21762725162640165,2.986727254895551,0.022998463499950963
4493,194.15,80.9,48.54,0.0,323.59,147.13,0.455,798.56,3,15.273,2.34,1220.78,129.44,323.59000000000003,0.45468030532463916,6.2404277017213134,0.007231373033777309
4494,216.02,94.1,66.29,0.0,376.41,159.01,0.422,798.39,7,34.082,2.28,1202.31,160.39,376.40999999999997,0.4224382986636912,5.315214792380648,0.006057224834621822
4495,247.51,89.52,123.76,34.24,495.03,163.83,0.331,744.28,14,59.584,5.0,1199.83,247.52,495.03,0.33094963941579303,3.9272569339231964,0.010100397955679455
4496,349.98,0.0,456.25,201.56,1007.79,159.05,0.158,1038.6,28,141.09,37.99,0.0,657.81,1007.79,0.15782057769971922,1.0305718453249189,0.03769634546879807
4497,192.13,80.06,48.03,0.0,320.22,150.88,0.471,766.92,3,12.758,2.51,1162.16,128.09,320.22,0.4711760664543126,6.024233339579038,0.007838361126725375
4498,207.56,86.48,51.89,0.0,345.93,147.16,0.425,753.9,7,23.13,3.11,1153.16,138.37,345.93,0.4254039834648628,5.512849420402971,0.008990258144711357
4499,253.36,79.72,141.79,52.0,526.87,167.67,0.318,729.92,14,69.563,9.64,1134.38,273.51,526.87,0.31823789549604264,3.538444018448574,0.018296733539582822
4500,221.28,91.38,103.47,16.87,433.0,157.86,0.365,690.37,28,47.79,5.78,1150.27,211.72,433.0,0.3645727482678984,4.250900692840647,0.013348729792147806
4501,189.83,79.1,47.46,0.0,316.38,144.01,0.455,701.12,3,11.98,1.87,1172.72,126.56,316.39,0.455166092480799,5.922563924270679,0.005910427004646165
4502,344.78,0.0,443.29,197.02,985.08,144.47,0.147,1035.32,28,136.17,29.86,0.0,640.3100000000001,985.09,0.14665665066136088,1.050990264848897,0.030311951192276847
4503,347.07,0.0,446.24,198.33,991.64,140.75,0.142,1091.67,28,134.45,35.65,0.0,644.57,991.6400000000001,0.14193658989149285,1.1008733007946432,0.03595054656931951
4504,331.34,0.0,419.04,187.6,937.98,132.59,0.141,906.37,28,129.35,35.05,118.39,606.64,937.98,0.14135695857054523,1.092517964135696,0.03736753448900829
4505,193.65,80.69,48.41,0.0,322.74,146.8,0.455,774.91,3,12.406,2.32,1174.59,129.1,322.75,0.4548412083656081,6.040278853601859,0.007188226181254841
4506,331.27,0.0,420.66,187.98,939.91,138.85,0.148,999.97,7,89.739,30.79,311.18,608.64,939.91,0.1477269100233001,1.3949739868710835,0.03275845559681246
4507,222.74,94.3,98.36,12.73,428.13,174.23,0.407,718.97,14,45.677,4.95,1198.86,205.39,428.13,0.4069558311727746,4.479550603788569,0.01156190876602901
4508,251.84,83.62,166.27,55.75,557.47,158.89,0.285,737.74,28,79.418,10.67,1127.49,305.64,557.48,0.2850147090478582,3.3458240654373252,0.019139700078926597
4509,196.4,81.84,49.1,0.0,327.34,160.0,0.489,705.88,3,15.095,2.28,1202.95,130.94,327.34000000000003,0.4887884157145475,5.831337447302498,0.006965234923932301
4510,340.04,1.82,337.12,168.38,847.36,137.1,0.162,830.33,7,79.117,21.31,722.76,507.32,847.36,0.16179663897280966,1.8328573451661634,0.025148697129909362
4511,230.35,90.92,115.17,24.25,460.69,172.19,0.374,716.02,14,50.694,4.93,1155.61,230.34,460.69,0.37376543879832425,4.062666869261325,0.010701339295404719
4512,254.42,79.96,142.52,52.35,529.25,159.44,0.301,746.32,28,69.64,9.46,1141.69,274.83000000000004,529.25,0.3012564950401512,3.5673311289560705,0.017874350495984886
4513,196.04,81.68,49.01,0.0,326.73,158.69,0.486,747.05,3,18.392,2.45,1168.23,130.69,326.73,0.485691549597527,5.8619655372937896,0.0074985462002264865
4514,201.79,84.08,50.45,0.0,336.32,151.69,0.451,709.77,7,22.045,2.8,1196.86,134.53,336.32,0.45102878211227404,5.669094909609895,0.008325404376784015
4515,299.18,40.68,235.33,114.83,690.02,117.69,0.171,846.24,28,108.21,18.99,914.88,390.84,690.02,0.17056027361525752,2.5522738471348654,0.027520941421987768
4516,280.57,57.17,194.25,96.56,628.55,137.29,0.218,812.73,28,101.81,14.92,914.55,347.98,628.55,0.21842335534165938,2.748039137697876,0.02373717285816562
4517,344.66,0.0,499.32,211.0,1054.98,147.07,0.139,1079.46,3,74.498,41.78,0.0,710.3199999999999,1054.98,0.139405486359931,1.0232042313598362,0.039602646495668165
4518,202.9,84.54,50.73,0.0,338.17,140.62,0.416,798.38,7,26.282,3.24,1235.78,135.27,338.17,0.41582635952331665,6.0151994558949635,0.00958097998048319
4519,226.26,88.62,113.13,24.51,452.52,162.73,0.36,682.9,14,52.04,6.19,1155.09,226.26,452.52,0.3596084150976752,4.0616768319632275,0.013678953416423585
4520,341.56,0.0,471.08,203.16,1015.8,138.4,0.136,1079.03,28,145.5,37.56,0.0,674.24,1015.8,0.13624729277416817,1.0622465052175625,0.03697578263437685
4521,194.18,80.91,48.55,0.0,323.63,149.92,0.463,731.99,3,13.0,2.53,1174.32,129.45999999999998,323.64,0.4632307502162897,5.890217525645779,0.007817327895192188
4522,346.87,0.0,477.17,206.01,1030.04,145.8,0.142,988.03,7,99.477,41.28,0.0,683.1800000000001,1030.0500000000002,0.14154652686762778,0.9592058637930195,0.0400757244793942
4523,306.36,33.36,252.98,123.16,715.86,137.96,0.193,843.91,14,97.455,18.09,719.39,409.5,715.86,0.19271924678009666,2.183806889615288,0.025270304249434248
4524,289.99,44.73,220.73,108.2,663.66,142.19,0.214,765.1,28,106.52,17.93,980.64,373.65999999999997,663.65,0.21425450161982973,2.630513071649213,0.027017253070142393
4525,193.85,80.77,48.46,0.0,323.09,150.7,0.466,729.19,3,12.171,1.83,1154.89,129.23,323.08,0.46644793859106104,5.831620651231894,0.005664231769221246
4526,335.69,0.0,431.61,191.82,959.12,151.59,0.158,1057.46,7,97.147,33.41,0.0,623.4300000000001,959.1200000000001,0.15805113020268577,1.1025314871965968,0.034834014513303854
4527,224.54,96.85,94.69,9.56,425.64,175.5,0.412,756.7,14,44.141,3.32,1170.99,201.1,425.64,0.4123202706512546,4.528921154026877,0.007800018795226012
4528,255.72,83.61,138.98,47.95,526.26,161.64,0.307,742.37,28,67.04,7.35,1108.65,270.53999999999996,526.26,0.3071485577471212,3.5173108349485047,0.013966480446927373
4529,285.78,47.2,213.2,104.81,650.99,139.53,0.214,819.03,3,42.749,17.32,900.0,365.21,650.99,0.21433508963271325,2.6406396411619224,0.026605631422909722
4530,343.4,0.0,498.59,210.5,1052.49,156.97,0.149,1049.7,28,149.49,40.12,0.0,709.0899999999999,1052.4899999999998,0.14914155953975813,0.9973491434597956,0.03811912702258454
4531,253.5,83.81,165.54,55.87,558.72,164.09,0.294,774.47,14,78.76,10.77,1108.23,305.21999999999997,558.72,0.29368914662084766,3.3696663802978235,0.01927620274914089
4532,324.94,18.63,295.13,145.7,784.41,130.87,0.167,869.92,28,115.25,23.19,795.64,459.46,784.4,0.16684089750127487,2.123355430902601,0.029563997960224377
4533,188.0,78.33,47.0,0.0,313.33,137.75,0.44,763.04,3,9.112,2.12,1230.68,125.33,313.33,0.43963233651421824,6.36300386174321,0.006766029425844956
4534,283.79,53.53,202.45,100.18,639.94,148.52,0.232,841.71,7,65.084,15.3,968.33,356.15999999999997,639.95,0.23208063129932027,2.8284084694116727,0.023908117821704822
4535,225.57,100.23,87.78,4.22,417.8,165.65,0.396,778.76,14,41.414,3.91,1214.24,192.23,417.79999999999995,0.3964815701292485,4.770224988032552,0.009358544758257542
4536,280.57,50.25,203.86,100.6,635.28,142.25,0.224,845.29,28,104.18,14.67,913.52,354.71000000000004,635.28,0.2239170129706586,2.7685587457499055,0.023092179826218362
4537,199.46,83.11,49.86,0.0,332.43,143.58,0.432,760.38,3,15.737,2.38,1179.2,132.97,332.43,0.43191047739373706,5.834551634930662,0.007159401979364076
4538,342.55,0.0,440.42,195.74,978.71,155.04,0.158,1015.14,28,136.59,38.32,0.0,636.1600000000001,978.71,0.15841260434653778,1.0372224663076908,0.039153579712069966
4539,223.03,92.92,102.24,15.5,433.69,166.09,0.383,721.42,14,47.149,5.2,1184.8,210.66,433.69,0.38296940210749614,4.395351518365652,0.01199013119970486
4540,255.51,81.98,154.41,54.66,546.56,149.83,0.274,764.52,28,74.172,9.45,1127.89,291.04999999999995,546.56,0.2741327576112413,3.4624012002341926,0.017289959016393443
4541,189.05,78.77,47.26,0.0,315.08,144.31,0.458,747.7,3,12.854,2.54,1229.39,126.03,315.08000000000004,0.4580106639583597,6.274882569506157,0.008061444712453979
4542,207.56,86.48,51.89,0.0,345.93,152.69,0.441,790.69,7,26.365,2.67,1206.64,138.37,345.93,0.44138987656462286,5.773798167259272,0.007718324516520683
4543,223.74,98.49,89.38,5.88,417.48,175.22,0.42,737.33,14,41.58,4.73,1153.75,193.75,417.49,0.41969867541737527,4.52964142853721,0.01132961268533378
4544,255.97,84.46,138.1,46.9,525.43,159.7,0.304,721.91,28,66.42,8.43,1176.8,269.46,525.43,0.3039415336010506,3.613630740536323,0.01604400205545934
4545,338.92,0.0,435.76,193.67,968.35,140.83,0.145,1022.9,28,134.3,36.26,0.0,629.43,968.3499999999999,0.14543295296122272,1.0563329374709558,0.037445138637889196
4546,238.92,88.75,119.46,30.71,477.84,175.92,0.368,716.42,7,57.134,5.49,1176.44,238.92,477.84,0.36815670517327975,3.9612841118365987,0.011489201406328479
4547,255.8,74.62,170.53,67.49,568.44,138.79,0.244,767.34,14,88.245,13.94,1068.13,312.64,568.44,0.24415945394412775,3.2289599605939063,0.02452325663218633
4548,226.08,93.89,104.38,16.26,440.61,175.15,0.398,732.18,28,47.38,5.91,1166.15,214.52999999999997,440.61,0.3975170785955834,4.30841333605683,0.013413222577789883
4549,198.86,82.86,49.72,0.0,331.43,148.81,0.449,763.54,3,17.085,2.54,1221.41,132.57999999999998,331.44,0.448980207579049,5.988866763215062,0.0076635288438329716
4550,333.57,0.0,365.92,174.87,874.36,145.66,0.167,916.26,7,89.496,27.83,65.13,540.79,874.3599999999999,0.16659042042179426,1.122409533830459,0.031828994922000094
4551,337.9,0.0,421.96,189.96,949.82,154.03,0.162,923.36,28,128.85,28.63,187.37,611.92,949.8199999999999,0.16216756859194376,1.1694110463035103,0.03014255332589333
4552,292.61,39.46,230.61,112.5,675.18,138.38,0.205,778.41,28,108.31,18.29,992.04,382.57,675.1800000000001,0.20495275333985008,2.62218963831867,0.027089072543617993
4553,199.2,83.0,49.8,0.0,332.0,148.17,0.446,737.84,3,19.52,2.59,1172.33,132.8,332.0,0.44629518072289154,5.753524096385543,0.007801204819277108
4554,284.01,47.84,210.57,103.61,646.03,135.66,0.21,828.9,28,105.19,16.92,985.45,362.02,646.03,0.20999024813089176,2.8084609073882016,0.02619073417643144
4555,340.83,0.0,438.21,194.76,973.8,154.26,0.158,1079.05,28,136.3,30.78,0.0,632.97,973.8,0.15841035120147873,1.108081741630725,0.031608133086876156
4556,270.15,67.63,180.1,82.45,600.33,126.03,0.21,772.85,28,95.78,12.02,991.45,330.18,600.3299999999999,0.20993453600519718,2.938883614012294,0.020022321056752123
4557,194.94,81.22,48.73,0.0,324.89,148.01,0.456,789.23,3,16.208,2.78,1211.69,129.95,324.89,0.45556957739542614,6.158761426944505,0.008556742282003139
4558,218.8,97.81,83.67,3.01,403.3,167.45,0.415,742.41,7,41.495,3.21,1194.69,184.49,403.29,0.41520989858414536,4.803243323662873,0.007959532842371494
4559,253.6,81.69,154.84,54.46,544.58,171.34,0.315,745.0,14,73.211,9.51,1128.93,290.99,544.59,0.31462200921794375,3.440992306138563,0.017462678345177104
4560,294.87,45.48,224.45,110.02,674.83,129.83,0.192,809.68,28,106.52,16.61,959.15,379.95,674.8199999999999,0.19239204528615042,2.6211878723215083,0.024613971133042888
4561,340.78,0.0,438.15,194.73,973.66,148.21,0.152,955.08,3,58.567,36.21,0.0,632.88,973.66,0.15221946059199312,0.9809173633506564,0.03718957336236469
4562,352.92,0.0,455.19,202.03,1010.13,157.54,0.156,962.35,28,140.25,31.62,0.0,657.22,1010.1400000000001,0.15595857999881202,0.9526897261765696,0.03130259171995961
4563,252.28,85.74,132.83,42.63,513.48,162.5,0.316,732.66,14,62.291,6.41,1113.71,261.2,513.48,0.31646802212354913,3.595797304666199,0.012483446288073538
4564,229.92,89.96,114.96,25.0,459.84,157.4,0.342,736.18,28,52.18,6.74,1196.36,229.92,459.84,0.34229297146833687,4.202635699373696,0.014657272094641616
4565,337.28,0.0,344.35,170.41,852.03,166.74,0.196,996.26,3,50.16,25.8,324.96,514.76,852.04,0.19569503779165298,1.550654898831041,0.030280268531993806
4566,228.5,94.0,107.76,18.09,448.35,172.19,0.384,757.81,7,48.07,4.17,1226.8,219.85,448.35,0.38405263744842194,4.426474852235976,0.009300769488123117
4567,323.76,23.05,286.88,141.13,774.82,126.5,0.163,850.07,28,114.05,20.27,619.36,451.06,774.8199999999999,0.16326372576856563,1.8964791822616869,0.026160914793113242
4568,251.72,84.19,134.32,44.49,514.72,173.73,0.338,718.79,28,65.48,6.78,1127.99,263.0,514.72,0.33752331364625426,3.587931302455704,0.013172210133664906
4569,196.44,81.85,49.11,0.0,327.4,143.81,0.439,764.04,3,16.877,2.09,1241.94,130.95999999999998,327.4,0.4392486255345144,6.12700061087355,0.006383628588882102
4570,215.1,95.7,72.01,0.0,382.81,162.86,0.425,783.01,7,36.839,2.75,1247.15,167.71,382.81,0.4254329824194771,5.303309735900316,0.007183720383480055
4571,253.92,83.98,136.73,46.23,520.87,158.04,0.303,738.77,14,66.254,7.6,1136.43,266.94,520.86,0.3034212648312406,3.600199669776907,0.014591252927850093
4572,324.75,22.19,289.24,142.4,778.58,144.2,0.185,816.5,28,114.3,22.25,799.21,453.83000000000004,778.58,0.18520897017647509,2.0752010069613913,0.02857766703485833
4573,343.94,0.0,491.56,208.87,1044.37,145.77,0.14,1023.0,3,64.883,42.01,0.0,700.4300000000001,1044.3700000000001,0.13957696984785084,0.9795379032335282,0.04022520754138858
4574,220.31,93.05,97.86,13.01,424.23,165.5,0.39,728.89,7,46.134,4.36,1202.19,203.92,424.23,0.39011856775805576,4.551964736110128,0.010277443839426727
4575,344.61,0.0,454.78,199.85,999.24,141.88,0.142,1011.38,14,127.179,40.28,0.0,654.63,999.24,0.1419879108122173,1.0121492334173972,0.040310636083423404
4576,300.23,33.74,246.25,119.75,699.97,116.33,0.166,848.93,28,110.36,19.37,567.39,399.74,699.97,0.1661928368358644,2.023401002900124,0.02767261454062317
4577,194.23,80.93,48.56,0.0,323.72,139.94,0.432,734.07,3,13.142,2.63,1154.75,129.49,323.72,0.4322871617447176,5.834733720499197,0.008124304954899294
4578,315.53,29.2,268.8,131.48,745.02,145.0,0.195,847.86,28,112.16,19.26,602.12,429.48,745.01,0.1946282600233554,1.9462557549563093,0.025852001986550518
4579,222.67,93.56,100.11,14.03,430.37,167.74,0.39,720.73,14,46.522,5.46,1193.32,207.70000000000002,430.37,0.3897576503938472,4.447452192299649,0.012686757905987871
4580,283.54,47.91,210.02,103.35,644.82,142.39,0.221,768.5,28,105.14,16.79,923.04,361.28,644.8199999999999,0.22082131447535747,2.623274712322819,0.026038274247076706
4581,198.41,82.67,49.6,0.0,330.68,145.57,0.44,711.59,3,17.155,2.11,1188.74,132.27,330.68,0.4402141042699891,5.746734002661182,0.006380791097133179
4582,205.74,85.73,51.44,0.0,342.91,148.45,0.433,708.18,7,26.787,2.45,1162.6,137.17000000000002,342.91,0.43291242600099145,5.455600594908284,0.0071447318538391995
4583,249.92,78.26,141.4,52.18,521.76,161.82,0.31,743.46,14,67.867,9.54,1077.86,271.84000000000003,521.76,0.31014259429622815,3.4907237043851578,0.018284268629254828
4584,225.6,89.96,112.8,22.84,451.21,160.04,0.355,702.02,28,50.31,5.69,1156.89,225.6,451.2,0.35469858156028367,4.119924645390071,0.01261081560283688
4585,207.76,86.56,51.94,0.0,346.26,157.26,0.454,705.86,3,22.169,3.17,1223.99,138.5,346.26,0.4541673886674753,5.573413042222607,0.009154970253566683
4586,245.24,89.19,122.62,33.43,490.49,178.34,0.364,731.95,7,58.004,7.23,1152.73,245.24,490.48,0.3636030011417387,3.842521611482629,0.014740662208448867
4587,338.31,0.0,414.43,188.18,940.91,149.47,0.159,986.33,14,113.74,30.31,145.93,602.61,940.9200000000001,0.15885516303192618,1.2033541640096925,0.03221315308421544
4588,338.75,0.0,342.5,170.31,851.56,153.01,0.18,936.08,28,120.44,22.0,73.25,512.81,851.56,0.17968199539668372,1.1852717365775753,0.025834938231011323
4589,350.74,0.0,459.64,202.59,1012.97,158.42,0.156,1083.52,3,56.855,32.0,0.0,662.23,1012.97,0.15639160093586185,1.0696466825276167,0.031590274144347806
4590,206.42,86.01,51.6,0.0,344.03,154.26,0.448,781.74,7,29.129,3.14,1177.66,137.61,344.03,0.44839112868063835,5.695433537772869,0.009127111007760952
4591,233.65,91.21,116.83,25.61,467.3,175.4,0.375,685.95,14,51.163,6.33,1179.14,233.64999999999998,467.29999999999995,0.37534774234966833,3.9912047934945436,0.013545901990156218
4592,247.02,84.69,129.09,40.68,501.48,174.03,0.347,746.96,28,63.707,8.1,1103.47,254.46,501.48,0.3470327829624312,3.68993778415889,0.01615218951902369
4593,189.87,79.11,47.47,0.0,316.45,150.86,0.477,704.8,3,10.925,2.47,1228.49,126.58,316.45,0.47672618107125936,6.109306367514615,0.007805340496128931
4594,351.97,0.0,465.25,204.3,1021.52,148.65,0.146,1077.37,7,91.58,31.86,0.0,669.55,1021.52,0.14551844310439346,1.054673427833033,0.031188816665361423
4595,218.79,93.8,93.69,10.36,416.64,163.53,0.392,750.08,14,44.975,3.63,1205.01,197.85000000000002,416.64,0.3924971198156682,4.692516321044548,0.008712557603686636
4596,253.52,79.87,145.85,53.25,532.5,159.24,0.299,727.47,28,71.3,10.15,1144.0,278.97,532.49,0.29904786944355766,3.5145636537775355,0.019061390824240833
4597,353.68,0.0,472.31,206.5,1032.49,152.73,0.148,1089.74,28,142.98,38.27,0.0,678.81,1032.49,0.14792395083729623,1.0554484789198928,0.037065734292826086
4598,203.47,84.78,50.87,0.0,339.11,154.67,0.456,768.08,7,18.17,2.28,1190.84,135.65,339.12,0.45609223873555077,5.776480301958009,0.006723283793347487
4599,295.92,44.88,226.31,110.86,677.97,133.67,0.197,798.25,28,106.76,17.26,982.35,382.05,677.97,0.19716211631783115,2.6263698983730843,0.025458353614466717
4600,222.11,100.74,81.32,0.4,404.56,178.24,0.441,765.49,28,40.2,3.8,1188.72,182.46,404.57000000000005,0.44056652742417873,4.83033838396322,0.009392688533504707
4601,190.83,79.51,47.71,0.0,318.05,140.36,0.441,712.74,3,10.815,2.61,1161.53,127.22,318.05,0.44131425876434527,5.893004244615626,0.008206256877849394
4602,207.93,86.64,51.98,0.0,346.55,143.93,0.415,720.38,7,26.19,3.04,1234.69,138.62,346.55,0.4153224642908671,5.6415235896696005,0.008772182946183812
4603,318.77,21.74,283.98,139.81,764.31,130.89,0.171,873.15,14,97.537,22.14,614.42,445.53000000000003,764.3,0.17125474290200182,1.9463168912730604,0.02896768284704959
